episode,action,next_observation,observation,reward,step
22,[[ 0.0194836   1.85439071]],[[ 100.    0.]],[[ 100.    0.]],-0.0,21
22,[[ 1.92313788  0.90332973]],[[-50.           0.07648561]],[[ 100.    0.]],-8.498401234767467,22
22,[[ 0.33422895  1.5173934 ]],[[-50.   0.]],[[-50.           0.07648561]],-3.82428055564536,23
22,[[ 1.47152454  1.86942935]],[[-50.   0.]],[[-50.   0.]],0.0,24
22,[[ 1.6040385   1.84549102]],[[-50.   0.]],[[-50.   0.]],0.0,25
22,[[ 0.73716413  1.63485665]],[[ 50.   0.]],[[-50.   0.]],0.0,26
22,[[ 0.19803002  1.66758382]],[[ 50.   0.]],[[ 50.   0.]],-0.0,27
22,[[ 1.05807254  0.84386398]],[[  5.00000000e+01   1.60656418e-02]],[[ 50.   0.]],-0.8925356554241334,28
22,[[ 0.62419687  1.34403622]],[[ 50.   0.]],[[  5.00000000e+01   1.60656418e-02]],0.8032820898817201,29
22,[[ 1.46213692  0.56309899]],[[  1.00000000e+02   6.74278449e-02]],[[ 50.   0.]],-3.7459913826933082,30
22,[[ 0.45179581  1.36978389]],[[ 100.    0.]],[[  1.00000000e+02   6.74278449e-02]],6.742784488847955,31
22,[[ 0.90486358  0.29983985]],[[  1.00000000e+02   4.53767796e-02]],[[ 100.    0.]],-5.041864404026458,32
22,[[ 0.94815594  1.09966039]],[[  1.00000000e+02   3.27514090e-02]],[[  1.00000000e+02   4.53767796e-02]],1.262537061640643,33
22,[[ 1.94243404  1.71213261]],[[  1.00000000e+02   5.00240167e-02]],[[  1.00000000e+02   3.27514090e-02]],-1.9191786286529011,34
22,[[ 1.00959702  0.74417399]],[[-50.           0.06993074]],[[  1.00000000e+02   5.00240167e-02]],-2.2118585537153965,35
22,[[ 0.14392443  0.08740779]],[[-50.           0.07416949]],[[-50.           0.06993074]],0.23548600960294763,36
22,[[ 1.15431292  1.63965862]],[[ -5.00000000e+01   3.37240173e-02]],[[-50.           0.07416949]],-2.0222737245064413,37
22,[[ 0.2465214   0.67408146]],[[-50.   0.]],[[ -5.00000000e+01   3.37240173e-02]],-1.68620086719353,38
22,[[ 1.54460664  0.87396101]],[[ 50.           0.05029842]],[[-50.   0.]],2.7943567611174625,39
22,[[ 0.36786464  0.85932379]],[[  5.00000000e+01   9.34349208e-03]],[[ 50.           0.05029842]],2.0477464810236174,40
22,[[ 0.08101936  0.90602551]],[[ 50.   0.]],[[  5.00000000e+01   9.34349208e-03]],0.46717460398209876,41
22,[[ 0.67307458  1.96958777]],[[ 50.   0.]],[[ 50.   0.]],-0.0,42
22,[[ 1.51593648  1.75428283]],[[ 100.    0.]],[[ 50.   0.]],-0.0,43
22,[[ 1.15987147  1.31483236]],[[ 100.    0.]],[[ 100.    0.]],-0.0,44
22,[[ 0.2104285   1.52477647]],[[ 100.    0.]],[[ 100.    0.]],-0.0,45
22,[[ 1.94766096  1.47483076]],[[  1.00000000e+02   3.54622655e-02]],[[ 100.    0.]],-3.9402517177533314,46
22,[[ 0.6775917   1.34835193]],Terminal,[[  1.00000000e+02   3.54622655e-02]],3.5462265459779987,47
23,[[ 0.80464534  1.43085833]],[[ 50.   0.]],[[ 50.   0.]],-0.0,0
23,[[ 0.36651281  1.82337462]],[[ 50.   0.]],[[ 50.   0.]],-0.0,1
23,[[ 1.78806719  1.94259184]],[[ 50.   0.]],[[ 50.   0.]],-0.0,2
23,[[ 0.87337004  0.42986684]],[[  5.00000000e+01   3.32627400e-02]],[[ 50.   0.]],-1.8479299972749637,3
23,[[ 0.70844484  1.24173536]],[[ 100.    0.]],[[  5.00000000e+01   3.32627400e-02]],1.6631369975474672,4
23,[[ 1.05886249  0.97905974]],[[  1.00000000e+02   5.98520584e-03]],[[ 100.    0.]],-0.6650228714938662,5
23,[[ 1.7844422   1.84235141]],[[  1.00000000e+02   1.15943847e-03]],[[  1.00000000e+02   5.98520584e-03]],0.48257673782696925,6
23,[[ 0.59375755  0.88393725]],[[ 100.    0.]],[[  1.00000000e+02   1.15943847e-03]],0.11594384651751038,7
23,[[ 0.89279878  1.34124544]],[[ 100.    0.]],[[ 100.    0.]],-0.0,8
23,[[ 1.75540638  0.98444338]],[[-50.           0.05782223]],[[ 100.    0.]],-6.4246916842684865,9
23,[[ 1.61549799  1.86273893]],[[ -5.00000000e+01   3.72188133e-02]],[[-50.           0.05782223]],-1.030170592105681,10
23,[[ 0.43519595  1.98239758]],[[-50.   0.]],[[ -5.00000000e+01   3.72188133e-02]],-1.8609406658151382,11
23,[[ 1.69856999  1.38034673]],[[ -5.00000000e+01   2.38667445e-02]],[[-50.   0.]],1.3259302486677125,12
23,[[ 0.32747413  1.012531  ]],[[  5.00000000e+01   3.46944695e-18]],[[ -5.00000000e+01   2.38667445e-02]],-1.193337223800941,13
23,[[ 0.08176317  1.71637409]],[[ 50.   0.]],[[  5.00000000e+01   3.46944695e-18]],1.734723475976807e-16,14
23,[[ 0.47137516  1.18385193]],[[ 50.   0.]],[[ 50.   0.]],-0.0,15
23,[[ 1.33207015  0.76086441]],[[  5.00000000e+01   4.28404309e-02]],[[ 50.   0.]],-2.3800239361112574,16
23,[[ 0.03081125  0.48873678]],[[  1.00000000e+02   4.67996955e-03]],[[  5.00000000e+01   4.28404309e-02]],1.9080230651250234,17
23,[[ 0.60760141  1.20951709]],[[ 100.    0.]],[[  1.00000000e+02   4.67996955e-03]],0.46799695475021674,18
23,[[ 0.2185182   1.53670288]],[[ 100.    0.]],[[ 100.    0.]],-0.0,19
23,[[ 1.01512506  1.57193187]],[[ 100.    0.]],[[ 100.    0.]],-0.0,20
23,[[ 0.69306282  1.53488539]],[[ 100.    0.]],[[ 100.    0.]],-0.0,21
23,[[ 0.77061763  0.45559193]],[[ -5.00000000e+01   2.36269276e-02]],[[ 100.    0.]],-2.625214181970925,22
23,[[ 0.83674269  0.55614413]],[[ -5.00000000e+01   4.46718195e-02]],[[ -5.00000000e+01   2.36269276e-02]],1.1691606599965563,23
23,[[ 1.06772598  0.15439996]],[[-50.           0.11317127]],[[ -5.00000000e+01   4.46718195e-02]],3.805525119492939,24
23,[[ 0.23450769  0.57887036]],[[-50.           0.08447438]],[[-50.           0.11317127]],-1.4348444804088534,25
23,[[ 0.54683227  1.32966172]],[[  5.00000000e+01   1.92385945e-02]],[[-50.           0.08447438]],-3.2617893777222373,26
23,[[ 0.70863635  0.59737725]],[[  5.00000000e+01   2.75830275e-02]],[[  5.00000000e+01   1.92385945e-02]],-0.46357961168880696,27
23,[[ 0.48404886  0.48050968]],[[  5.00000000e+01   2.78484661e-02]],[[  5.00000000e+01   2.75830275e-02]],-0.014746587774513986,28
23,[[ 0.27204142  0.50058088]],[[  5.00000000e+01   8.80351097e-03]],[[  5.00000000e+01   2.78484661e-02]],0.952247756371008,29
23,[[ 0.81324339  1.90014036]],[[ 100.    0.]],[[  5.00000000e+01   8.80351097e-03]],0.44017554844235257,30
23,[[ 1.4720535   0.13261816]],[[ 100.            0.10045765]],[[ 100.    0.]],-11.16196109465944,31
23,[[ 0.60463386  1.87231938]],[[ 100.    0.]],[[ 100.            0.10045765]],10.045764985193495,32
23,[[ 1.45168818  1.78377011]],[[ 100.    0.]],[[ 100.    0.]],-0.0,33
23,[[ 1.48312689  1.04670112]],[[  1.00000000e+02   3.27319327e-02]],[[ 100.    0.]],-3.636881410976125,34
23,[[ 1.0934312   1.90288994]],[[-50.   0.]],[[  1.00000000e+02   3.27319327e-02]],3.2731932698785124,35
23,[[ 1.10213222  0.49748626]],[[ -5.00000000e+01   4.53484470e-02]],[[-50.   0.]],2.519358168918462,36
23,[[ 0.75707405  0.45009161]],[[-50.           0.06837213]],[[ -5.00000000e+01   4.53484470e-02]],1.2790934659159072,37
23,[[ 0.10237993  0.01620431]],[[-50.          0.0748353]],[[-50.           0.06837213]],0.35906508306486684,38
23,[[ 0.78042211  0.9178358 ]],[[ 50.           0.06338416]],[[-50.          0.0748353]],-0.5725570183123585,39
23,[[ 0.77777893  0.96839814]],[[  5.00000000e+01   4.74992264e-02]],[[ 50.           0.06338416]],0.7942467087908855,40
23,[[ 0.20576001  1.9096591 ]],[[  5.00000000e+01   6.93889390e-18]],[[  5.00000000e+01   4.74992264e-02]],2.374961319006068,41
23,[[ 1.46850364  0.37366947]],[[ 50.           0.08211256]],[[  5.00000000e+01   6.93889390e-18]],-4.561809009455744,42
23,[[ 1.18126908  1.1578028 ]],[[  1.00000000e+02   8.38725328e-02]],[[ 50.           0.08211256]],-0.09777614730217543,43
23,[[ 1.35995918  1.23379543]],[[  1.00000000e+02   9.33348140e-02]],[[  1.00000000e+02   8.38725328e-02]],-1.051364572041831,44
23,[[ 1.17763419  1.67051033]],[[  1.00000000e+02   5.22618023e-02]],[[  1.00000000e+02   9.33348140e-02]],4.107301169607425,45
23,[[ 1.3287131   0.17158237]],[[ 100.            0.13904661]],[[  1.00000000e+02   5.22618023e-02]],-9.64275608029714,46
23,[[ 1.00248602  0.33993944]],Terminal,[[ 100.            0.13904661]],-5.5212215293569065,47
24,[[ 1.6115341   0.55069732]],[[ 50.           0.07956276]],[[ 50.   0.]],-4.420153229265437,0
24,[[ 0.58416434  0.17278599]],[[ 50.           0.11041613]],[[ 50.           0.07956276]],-1.7140764702334672,1
24,[[ 0.04278196  0.15680682]],[[ 50.           0.10091406]],[[ 50.           0.11041613]],0.4751035742326083,2
24,[[ 0.21199725  1.05866254]],[[  5.00000000e+01   3.03586216e-02]],[[ 50.           0.10091406]],3.52777207647478,3
24,[[ 0.81466122  0.38601992]],[[  1.00000000e+02   6.25067187e-02]],[[  5.00000000e+01   3.03586216e-02]],-1.7860053975807804,4
24,[[ 1.30064118  1.92816442]],[[  1.00000000e+02   1.02131147e-02]],[[  1.00000000e+02   6.25067187e-02]],5.229360405799225,5
24,[[ 1.6491818  0.8327517]],[[  1.00000000e+02   7.14453722e-02]],[[  1.00000000e+02   1.02131147e-02]],-6.8035841714173815,6
24,[[ 1.50760667  1.25320453]],[[  1.00000000e+02   9.05255330e-02]],[[  1.00000000e+02   7.14453722e-02]],-2.120017862743205,7
24,[[ 0.2262439   1.68580734]],[[  1.00000000e+02  -1.38777878e-17]],[[  1.00000000e+02   9.05255330e-02]],9.052553298273962,8
24,[[ 0.39302361  1.69748994]],[[ -5.00000000e+01  -1.38777878e-18]],[[  1.00000000e+02  -1.38777878e-17]],-1.3877787807814457e-15,9
24,[[ 0.26953063  0.55930656]],[[ -5.00000000e+01  -1.38777878e-19]],[[ -5.00000000e+01  -1.38777878e-18]],6.938893903907227e-17,10
24,[[ 1.45353459  0.58074889]],[[-50.           0.06545893]],[[ -5.00000000e+01  -1.38777878e-19]],3.636607067586185,11
24,[[ 1.13755259  1.11048311]],[[-50.           0.06748914]],[[-50.           0.06545893]],0.11278948799229027,12
24,[[ 1.99514365  1.2817148 ]],[[ 50.          0.1209963]],[[-50.           0.06748914]],2.9726202212686412,13
24,[[ 1.59930406  1.10503298]],[[ 50.           0.15806663]],[[ 50.          0.1209963]],-2.0594628245094224,14
24,[[ 0.34572905  1.40061258]],[[ 50.           0.07015967]],[[ 50.           0.15806663]],4.395348025916642,15
24,[[ 1.74440142  0.79775549]],[[ 50.           0.14115812]],[[ 50.           0.07015967]],-3.944358051235994,16
24,[[ 1.57067496  0.61328714]],[[ 100.           0.2129622]],[[ 50.           0.14115812]],-3.989115929837221,17
24,[[ 0.62415592  1.51759513]],[[ 100.            0.13850894]],[[ 100.           0.2129622]],7.445326726094309,18
24,[[ 0.95654876  0.13157399]],[[ 100.            0.20038204]],[[ 100.            0.13850894]],-6.874789709096424,19
24,[[ 0.74615542  1.39461937]],[[ 100.            0.14634338]],[[ 100.            0.20038204]],5.403866249764152,20
24,[[ 0.06234941  0.04794076]],[[ 100.            0.14742403]],[[ 100.            0.14634338]],-0.12007206577117069,21
24,[[ 1.20389019  0.83649696]],[[-50.           0.17497852]],[[ 100.            0.14742403]],-3.061610313992391,22
24,[[ 1.11027867  0.89241656]],[[-50.           0.19131818]],[[-50.           0.17497852]],0.9077588091761359,23
24,[[ 1.87927825  1.21807748]],[[-50.           0.24090824]],[[-50.           0.19131818]],2.755003205794851,24
24,[[ 1.45358271  1.7157639 ]],[[-50.           0.21905981]],[[-50.           0.24090824]],-1.0924216388597086,25
24,[[ 0.15322611  0.79625301]],[[ 50.           0.16547423]],[[-50.           0.21905981]],-2.6792787201509434,26
24,[[ 0.032346    0.82006186]],[[ 50.           0.09983124]],[[ 50.           0.16547423]],3.2821494058249363,27
24,[[ 1.74039736  0.75215716]],[[ 50.           0.17394926]],[[ 50.           0.09983124]],-4.11766751964975,28
24,[[ 0.52762663  0.13605181]],[[ 50.           0.20331737]],[[ 50.           0.17394926]],-1.631561774511374,29
24,[[ 1.88322776  0.55829266]],[[ 100.           0.3026875]],[[ 50.           0.20331737]],-5.52056291945295,30
24,[[ 1.12657187  0.47260767]],[[ 100.            0.35173482]],[[ 100.           0.3026875]],-5.449701660520262,31
24,[[ 1.54276947  1.74359721]],[[ 100.            0.33499917]],[[ 100.            0.35173482]],1.6735645462400361,32
24,[[ 0.97885471  1.01763277]],[[ 100.            0.33176767]],[[ 100.            0.33499917]],0.32315054366447993,33
24,[[ 0.6815823   0.22279788]],[[ 100.           0.3661765]],[[ 100.            0.33176767]],-3.8232034769849434,34
24,[[ 1.45170618  0.56085954]],[[-50.        0.43299]],[[ 100.           0.3661765]],-7.4237219790628695,35
24,[[ 0.92399431  0.14082149]],[[-50.           0.49172796]],[[-50.        0.43299]],3.2632200599456733,36
24,[[ 0.47645488  1.36560382]],[[-50.           0.41763221]],[[-50.           0.49172796]],-3.704787252931671,37
24,[[ 1.66975602  0.32190008]],[[-50.           0.51872141]],[[-50.           0.41763221]],5.616066412516751,38
24,[[ 0.50744659  1.50941909]],[[ 50.          0.4352237]],[[-50.           0.51872141]],-4.174885394341377,39
24,[[ 1.36357701  0.74681472]],[[ 50.           0.48148087]],[[ 50.          0.4352237]],-2.569842871496064,40
24,[[ 0.94983532  0.13190043]],[[ 50.           0.54282599]],[[ 50.           0.48148087]],-3.4080620409255165,41
24,[[ 0.3514416   0.28516236]],[[ 50.           0.54779693]],[[ 50.           0.54282599]],-0.2761635086916292,42
24,[[ 1.0187633  1.2839407]],[[ 100.            0.52569882]],[[ 50.           0.54779693]],1.1049058256117628,43
24,[[ 1.84693396  1.81561328]],[[ 100.            0.52804787]],[[ 100.            0.52569882]],-0.26100566659450486,44
24,[[ 1.094561    1.72653518]],[[ 100.            0.47538335]],[[ 100.            0.52804787]],5.266451433486896,45
24,[[ 0.99608608  1.26408526]],[[ 100.            0.45305009]],[[ 100.            0.47538335]],2.2333265416812296,46
24,[[ 0.26002846  1.15506381]],Terminal,[[ 100.            0.45305009]],7.458627908459581,47
25,[[ 1.80453219  1.92655501]],[[ 50.   0.]],[[ 50.   0.]],-0.0,0
25,[[ 1.43299498  1.26613626]],[[  5.00000000e+01   1.25144036e-02]],[[ 50.   0.]],-0.6952446461682971,1
25,[[ 0.78975399  0.09244366]],[[ 50.           0.06481268]],[[  5.00000000e+01   1.25144036e-02]],-2.9054597022963438,2
25,[[ 0.11392413  0.86286414]],[[  5.00000000e+01   2.40101071e-03]],[[ 50.           0.06481268]],3.1205833780657732,3
25,[[ 1.59959129  0.48463589]],[[  1.00000000e+02   8.60226661e-02]],[[  5.00000000e+01   2.40101071e-03]],-4.645647523311622,4
25,[[ 1.54974426  0.81727984]],[[ 100.           0.1409575]],[[  1.00000000e+02   8.60226661e-02]],-6.103870167412709,5
25,[[ 0.7708939   1.30334643]],[[  1.00000000e+02   9.65864532e-02]],[[ 100.           0.1409575]],4.437104448494267,6
25,[[ 0.09543297  0.94360091]],[[  1.00000000e+02   2.59057913e-02]],[[  1.00000000e+02   9.65864532e-02]],7.068066187298179,7
25,[[ 0.73990639  0.42627823]],[[  1.00000000e+02   4.94279036e-02]],[[  1.00000000e+02   2.59057913e-02]],-2.613568035842269,8
25,[[ 1.40147825  0.35420993]],[[-50.           0.12797303]],[[  1.00000000e+02   4.94279036e-02]],-8.727235934194995,9
25,[[ 0.70494177  0.94561634]],[[-50.           0.10791681]],[[-50.           0.12797303]],-1.0028107061851173,10
25,[[ 1.04582643  0.72316318]],[[-50.           0.13211656]],[[-50.           0.10791681]],1.3444302234796077,11
25,[[ 1.26643326  1.14995544]],[[-50.           0.14085239]],[[-50.           0.13211656]],0.4853242578989822,12
25,[[ 1.28172086  0.8302557 ]],[[ 50.           0.17471228]],[[-50.           0.14085239]],1.8811048177887284,13
25,[[ 1.85190095  1.91122301]],[[ 50.           0.16976878]],[[ 50.           0.17471228]],0.24717525427456616,14
25,[[ 1.82508249  1.15672178]],[[ 50.           0.21989583]],[[ 50.           0.16976878]],-2.784836287483329,15
25,[[ 1.12318163  0.40372525]],[[ 50.           0.27385506]],[[ 50.           0.21989583]],-2.9977349410553065,16
25,[[ 1.71998896  0.13831774]],[[ 100.           0.3924804]],[[ 50.           0.27385506]],-6.5902967618931605,17
25,[[ 0.50267398  0.306171  ]],[[ 100.            0.40721812]],[[ 100.           0.3924804]],-1.6375248104586793,18
25,[[ 1.36954243  0.71297013]],[[ 100.            0.45646105]],[[ 100.            0.40721812]],-5.471435867329205,19
25,[[ 1.05288925  1.69758581]],[[ 100.            0.40273633]],[[ 100.            0.45646105]],5.372471286114955,20
25,[[ 0.28838853  0.24253178]],[[ 100.            0.40617559]],[[ 100.            0.40273633]],-0.3821395261785876,21
25,[[ 0.80438784  0.03568935]],[[-50.           0.46382797]],[[ 100.            0.40617559]],-6.405820773456794,22
25,[[ 1.98433094  0.89940336]],[[-50.           0.54519754]],[[-50.           0.46382797]],4.520531573943595,23
25,[[ 0.9388894  0.324695 ]],[[-50.           0.59126212]],[[-50.           0.54519754]],2.559143333296726,24
25,[[ 1.75620458  0.58655366]],[[-50.           0.67898594]],[[-50.           0.59126212]],4.873545523645606,25
25,[[ 0.68124709  1.86708564]],[[ 50.           0.58016606]],[[-50.           0.67898594]],-4.9409939627922945,26
25,[[ 0.01965448  1.56375329]],[[ 50.           0.45149116]],[[ 50.           0.58016606]],6.433745047008271,27
25,[[ 0.97215232  0.62677675]],[[ 50.           0.47739433]],[[ 50.           0.45149116]],-1.4390648784511488,28
25,[[ 0.72626214  0.45514478]],[[ 50.           0.49772813]],[[ 50.           0.47739433]],-1.1296556737828394,29
25,[[ 1.93291218  1.72643654]],[[ 100.            0.51321381]],[[ 50.           0.49772813]],-0.8603151767935163,30
25,[[ 0.74428971  0.58237725]],[[ 100.            0.52535724]],[[ 100.            0.51321381]],-1.3492705313594588,31
25,[[ 0.49693654  0.63761844]],[[ 100.            0.51363375]],[[ 100.            0.52535724]],1.172349164195985,32
25,[[ 1.97854694  0.04588584]],[[ 100.            0.65858333]],[[ 100.            0.51363375]],-16.105509195669722,33
25,[[ 0.33849655  1.06260956]],[[ 100.            0.59824058]],[[ 100.            0.65858333]],6.034275029573832,34
25,[[ 0.24695603  1.80132527]],[[-50.           0.46870981]],[[ 100.            0.59824058]],12.953076981454936,35
25,[[ 1.39589291  1.42671122]],[[-50.           0.46614162]],[[-50.           0.46870981]],-0.12840961731092337,36
25,[[ 0.88462867  0.3977111 ]],[[-50.           0.50266044]],[[-50.           0.46614162]],2.0288232114438616,37
25,[[ 0.33284778  0.95295697]],[[-50.           0.45098467]],[[-50.           0.50266044]],-2.5837883122857175,38
25,[[ 0.32870941  0.33966721]],[[ 50.           0.45007152]],[[-50.           0.45098467]],-0.045657484718469865,39
25,[[ 0.86136506  0.95956908]],[[ 50.           0.44188785]],[[ 50.           0.45007152]],0.40918341900289534,40
25,[[ 0.10864306  1.14505539]],[[ 50.           0.35552016]],[[ 50.           0.44188785]],4.318384682027363,41
25,[[ 1.26879881  0.12246899]],[[ 50.          0.4414949]],[[ 50.           0.35552016]],-4.776374254138394,42
25,[[ 0.96625695  0.23391891]],[[ 100.            0.49642025]],[[ 50.          0.4414949]],-3.051408497883781,43
25,[[ 1.20025279  1.76761552]],[[ 100.            0.44914002]],[[ 100.            0.49642025]],4.728022714201641,44
